book,chapter,verse,text
Luke,1,52,"He has brought down rulers from their thrones, but has exalted the humble."
Luke,1,53,"He has filled the hungry with good things, but has sent the rich away empty."
Luke,1,54,"He has helped His servant Israel, remembering to be merciful, 55as He promised to our fathers, to Abraham and his descendants forever.”"
Luke,1,56,Mary stayed with Elizabeth for about three months and then returned home. The Birth of John the Baptist
Luke,1,57,"When the time came for Elizabeth to have her child, she gave birth to a son."
Luke,1,58,"Her neighbors and relatives heard that the Lord had shown her great mercy, and they rejoiced with her."
Luke,1,59,"On the eighth day, when they came to circumcise the child, they were going to name"
Luke,1,60,"But his mother replied, “No! He shall be called John.”"
Luke,1,61,"They said to her, “There is no one among your relatives who bears this name.”"
Luke,1,62,So they made signs to his father to inquire what he wanted to name the child.
Luke,1,63,"Zechariah asked for a tablet and wrote, “His name is John.” And they were all"
Luke,1,64,"Immediately Zechariah’s mouth was opened and his tongue was released, and he began to speak, praising God."
Luke,1,65,"All their neighbors were filled with awe, and people throughout the hill country of Judea"
Luke,1,66,"And all who heard this wondered in their hearts and asked, “What then will this child become?” For the Lord’s hand was with him. Zechariah's Song"
Luke,1,67,"Then his father Zechariah was filled with the Holy Spirit and prophesied: 68“Blessed be the Lord, the God of Israel, because He has visited and redeemed His people."
Luke,1,69,"He has raised up a horn of salvation for us in the house of His servant David, 70as He spoke through His holy prophets, those of ages past, 71salvation from our enemies and from the hand of all who hate us, 72to show mercy to our fathers and to remember His holy covenant, 73the oath He swore to our father Abraham, to grant us 74deliverance from hostile hands, that we may serve Him without fear, 75in holiness and righteousness before Him all the days of our lives."
Luke,1,76,"And you, child, will be called a prophet of the Most High; for you will go on before the Lord to prepare His ways, 77to give to His people knowledge of salvation through the forgiveness of their sins, 78because of the tender mercy of our God, by which the Dawn will visit us from on high, 79to shine on those who live in darkness and in the shadow of death, to guide our feet into the path of peace.”"
Luke,1,80,And the child grew and became strong in spirit;c and he lived in the wilderness until the time of his public appearance to Israel. a 28 BYZ and TR include Blessed are you among women! b 35 TR born of you c 80 Or in the Spirit
Luke,2,1,Now in those days a decree went out from Caesar Augustus that a census should be
Luke,2,2,This was the first census to take place whilea Quirinius
Luke,2,3,And everyone went to his own town to register.
Luke,2,4,"So Joseph also went up from Nazareth in Galilee to Judea, to the City of David called"
Luke,2,5,"He went there to register with Mary, who was pledged to him in marriage and was expecting a child."
Luke,2,6,"While they were there, the time came for her Child to be born."
Luke,2,7,"And she gave birth to her firstborn, a Son. She wrapped Him in swaddling cloths and laid Him in a manger, because there was no room for them in the inn. The Shepherds and the Angels"
Luke,2,8,"And there were shepherds residing in the fields nearby, keeping watch over their flocks"
Luke,2,9,"Just then, an angel of the Lord stood before them, and the glory of the Lord"
Luke,2,10,"But the angel said to them, “Do not be afraid! For behold, I bring you good news of great joy that will be for all the people:"
Luke,2,11,Today in the City of David a Savior has been born to you. He is Christ the Lord!
Luke,2,12,And this will be a sign to you: You will find a baby wrapped in swaddling cloths and lying in a manger.”
Luke,2,13,"And suddenly there appeared with the angel a great multitude of the heavenly host, praising God and saying: 14“Glory to God in the highest, and on earth peace to men on whom His favor rests!”"
Luke,2,15,"When the angels had left them and gone into heaven, the shepherds said to one another, “Let us go to Bethlehem and see this thing that has happened, which the Lord has made known to us.”"
Luke,2,16,"So they hurried off and found Mary and Joseph and the baby, who was lying in the"
Luke,2,17,"After they had seen the Child, they spread the message they had received"
Luke,2,18,And all who heard it were amazed at what the shepherds said to them.
Luke,2,19,But Mary treasured up all these things and pondered them in her heart.
Luke,2,20,"The shepherds returned, glorifying and praising God for all they had heard and seen, which was just as the angel had told them. Jesus Presented at the Temple"
Luke,2,21,"When the eight days until His circumcision had passed, He was named Jesus, the name the angel had given Him before He had been conceived."
Luke,2,22,"And when the time of purification according to the Law of Moses was complete, His parents brought Him to Jerusalem to present Him to the Lord 23(as it is written in the Law of the Lord: “Every firstborn male shall be consecrated to the Lord”b), 24and to offer the sacrifice specified in the Law of the Lord: “A pair of turtledoves or two young pigeons.”c The Prophecy of Simeon"
Luke,2,25,"Now there was a man in Jerusalem named Simeon, who was righteous and devout. He"
Luke,2,26,The Holy Spirit had revealed to him that he would not see death before he had seen the Lord’s
Luke,2,27,"Led by the Spirit, he went into the temple courts. And when the parents brought"
Luke,2,28,"Simeon took Him in his arms and praised God, saying: 29“Sovereign Lord, as You have promised, You now dismiss Your servant in peace."
Luke,2,30,"For my eyes have seen Your salvation, 31which You have prepared in the sight of all people, 32a light for revelation to the Gentiles, and for glory to Your people Israel.”"
Luke,2,33,The Child’s father and mother were amazed at what was spoken about Him.
Luke,2,34,"Then Simeon blessed them and said to His mother Mary: “Behold, this Child is appointed to cause the rise and fall of many in Israel, and to be a sign that will be spoken against, 35so that the thoughts of many hearts will be revealed— and a sword will pierce your soul as well.” The Prophecy of Anna"
Luke,2,36,"There was also a prophetess named Anna, the daughter of Phanuel, of the tribe of Asher, who was well along in years. She had been married for seven years, 37and then was a widow to the age of eighty-four.d She never left the temple, but worshiped night"
Luke,2,38,"Coming forward at that moment, she gave thanks to God and spoke about the Child to all who were waiting for the redemption of Jerusalem. The Return to Nazareth (Isaiah 61:1-11; Matthew 2:19-23; Matthew 13:53-58; Mark 6:1-6; Luke 4:16-30)"
Luke,2,39,"When Jesus’ parents had done everything required by the Law of the Lord, they returned"
Luke,2,40,"And the Child grew and became strong. He was filled with wisdom, and the grace of God was upon Him. The Boy Jesus at the Temple"
Luke,2,41,Every year His parents went to Jerusalem for the Feast of the Passover.
Luke,2,42,"And when He was twelve years old, they went up according to the custom of the Feast."
Luke,2,43,"When those days were over and they were returning home, the boy Jesus remained"
Luke,2,44,"Assuming He was in their company, they traveled on for a day before they began to look for Him among their relatives and friends."
Luke,2,45,"When they could not find Him, they returned to Jerusalem to search for Him."
Luke,2,46,"Finally, after three days they found Him in the temple courts, sitting among the teachers, listening"
Luke,2,47,And all who heard Him were amazed at His understanding and His answers.
Luke,2,48,"When His parents saw Him, they were astonished. “Child, why have You done this to us?” His mother asked. “Your father and I have been anxiously searching for You.” 49“Why were you looking for Me?” He asked, “Did you not know that I had to be in My"
Luke,2,50,But they did not understand the statement He was making to them.
Luke,2,51,Then He went down to Nazareth with them and was subject to them. But His mother treasured up all these things in her heart.
Luke,2,52,"And Jesus grew in wisdom and stature, and in favor with God and man. a 2 Or This was the census before b 23 Exodus 13:2,12 c 24 Leviticus 12:8 d 37 Or was a widow for eighty-four years e 49 Or be about my Father's business"
Luke,3,1,"In the fifteenth year of the reign of Tiberius Caesar, while Pontius Pilate was governor of Judea, Herod tetrarch of Galilee, his brother Philip tetrarch of Ituraea and Trachonitis, and Lysanias tetrarch of Abilene, 2during the high priesthood of Annas and Caiaphas, the word of God came to John son of Zechariah in the wilderness."
Luke,3,3,"He went into all the region around the Jordan, proclaiming a baptism of repentance for the forgiveness of sins, 4as it is written in the book of the words of Isaiah the prophet: “A voice of one calling in the wilderness, ‘Prepare the way for the Lord; make straight paths for Him.’"
Luke,3,5,"Every valley shall be filled in, and every mountain and hill made low. The crooked ways shall be made straight, and the rough ways smooth."
Luke,3,6,And all mankind will see God’s salvation.”a
Luke,3,7,"Then John said to the crowds coming out to be baptized by him, “You brood of vipers,"
Luke,3,8,"Therefore produce fruit worthy of repentance. And do not begin to say to yourselves, ‘We have Abraham as our father.’ For"
Luke,3,9,"The ax lies ready at the root of the trees, and every tree that does not produce good fruit will be cut down and thrown into the fire.”"
Luke,3,10,"The crowds asked him, “What then should we do?”"
Luke,3,11,"John replied, “Whoever has two tunics should share with him who has none, and whoever has food should do the same.”"
Luke,3,12,"Even tax collectors came to be baptized. “Teacher,” they asked, “what should we do?” 13“Collect no more than you are authorized,” he answered."
Luke,3,14,"Then some soldiers asked him, “And what should we do?” “Do not take money by force or false accusation,” he said. “Be content with your wages.”"
Luke,3,15,The people were waiting expectantly and were all wondering in their hearts if John could
Luke,3,16,"John answered all of them: “I baptize you with water,b but One more powerful than I will come, the straps of whose sandals I am not worthy to untie. He will"
Luke,3,17,His winnowing fork is in His hand to clear His threshing floor and to gather the wheat into His barn. But He will burn up the chaff with unquenchable fire.”
Luke,3,18,"With these and many other exhortations, John proclaimed the good news to the people."
Luke,3,19,But when he rebuked Herod the tetrarch regarding his brother’s wife Herodias and all
Luke,3,20,Herod added this to them all: He locked John up in prison. The Baptism of Jesus (Matthew 3:13-17; Mark 1:9-11; John 1:29-34)
Luke,3,21,"When all the people were being baptized, Jesus was baptized too. And as He was praying, heaven was opened, 22and the Holy Spirit descended on Him in a bodily form like a dove. And a voice came from heaven: “You are My beloved Son; in You I am well pleased.” The Genealogy of Jesus (Ruth 4:18-22; Matthew 1:1-17)"
Luke,3,23,"Jesus Himself was about thirty years old when He began His ministry. He was known as the son of Joseph, the son of Heli, 24the son of Matthat, the son of Levi, the son of Melchi, the son of Jannai, the son of Joseph, 25the son of Mattathias, the son of Amos, the son of Nahum, the son of Esli, the son of Naggai, 26the son of Maath, the son of Mattathias, the son of Semein, the son of Josech, the son of Joda, 27the son of Joannen, the son of Rhesa, the son of Zerubbabel, the son of Shealtiel, the son of Neri, 28the son of Melchi, the son of Addi, the son of Cosam, the son of Elmadam, the son of Er, 29the son of Joshua, the son of Eliezer, the son of Jorim, the son of Matthat, the son of Levi, 30the son of Simeon, the son of Judah, the son of Joseph, the son of Jonam, the son of Eliakim, 31the son of Melea, the son of Menna, the son of Mattatha, the son of Nathan, the son of David, 32the son of Jesse, the son of Obed, the son of Boaz, the son of Sala,d the son of Nahshon, 33the son of Amminadab, the son of Admin,e the son of Arni,f the son of Hezron, the son of Perez, the son of Judah, 34the son of Jacob, the son of Isaac, the son of Abraham, the son of Terah, the son of Nahor, 35the son of Serug, the son of Reu, the son of Peleg, the son of Eber, the son of Shelah, 36the son of Cainan, the son of Arphaxad, the son of Shem, the son of Noah, the son of Lamech, 37the son of Methuselah, the son of Enoch, the son of Jared, the son of Mahalalel, the son of Cainan, 38the son of Enosh, the son of Seth, the son of Adam, the son of God. a 4-6 Isaiah 40:3-5 b 16 Or in water c 16 Or in the Holy Spirit and in fire d 32 BYZ and TR Salmon e 33 BYZ and TR Aram, others Ram f 33 WH, BYZ, and TR do not include the son of Arni"
Luke,4,1,"Then Jesus, full of the Holy Spirit, returned from the Jordan and was led by the Spirit into the wilderness, 2where for forty days He was tempted by the devil. He ate nothing during those days, and when they had ended, He was hungry."
Luke,4,3,"The devil said to Him, “If You are the Son of God, tell this stone to become bread.”"
Luke,4,4,"But Jesus answered, “It is written: ‘Man shall not live on bread alone.’a”"
Luke,4,5,"Then the devil led Him up to a high place and showed Him in an instant all the kingdoms of the world. 6“I will give You authority over all these kingdoms and all their glory,” he"
Luke,4,7,"So if You worship me, it will all be Yours.”"
Luke,4,8,"But Jesus replied, “It is written: ‘Worship the Lord Your God and serve Him only.’b”"
Luke,4,9,Then the devil led Him to Jerusalem and set Him on the pinnacle of the temple. “If You
Luke,4,10,"For it is written: ‘He will command His angels concerning You to guard You carefully; 11and they will lift You up in their hands, so that You will not strike Your foot against a stone.’c”"
Luke,4,12,"But Jesus declared, “It also says, ‘Do not put the Lord your God to the test.’d”"
Luke,4,13,"When the devil had finished every temptation, he left Him until an opportune time. Jesus Begins His Ministry (Isaiah 9:1-7; Matthew 4:12-17; Mark 1:14-15)"
Luke,4,14,"Jesus returned to Galilee in the power of the Spirit, and the news about Him spread"
Luke,4,15,He taught in their synagogues and was glorified by everyone. The Rejection at Nazareth (Isaiah 61:1-11; Matthew 2:19-23; Matthew 13:53-58; Mark 6:1-6; Luke 2:39-40)
Luke,4,16,"Then Jesus came to Nazareth, where He had been brought up. As was His custom, He entered the synagogue on the Sabbath. And when He stood up to read, 17the scroll of the prophet Isaiah was handed to Him. Unrolling it, He found the place where it was written: 18“The Spirit of the Lord is on Me, because He has anointed Me to preach good news to the poor. He has sent Mee to proclaim deliverance to the captives and recovery of sight to the blind, to release the oppressed, 19to proclaim the year of the Lord’s favor.”f"
Luke,4,20,"Then He rolled up the scroll, returned it to the attendant, and sat down. The eyes of everyone in the synagogue were fixed on Him, 21and He began by saying, “Today this Scripture is fulfilled in your hearing.”"
Luke,4,22,All spoke well of Him and marveled at the gracious words that came from His lips. “Isn’t this the son of Joseph?” they asked.
Luke,4,23,"Jesus said to them, “Surely you will quote this proverb to Me: ‘Physician heal yourself! Do here in Your hometown what we have heard that You did in Capernaum.’”"
Luke,4,24,"Then He added, “Truly I tell you, no prophet is accepted in his hometown."
Luke,4,25,"But I tell you truthfully that there were many widows in Israel in the time of Elijah, when the sky"
Luke,4,26,Yet Elijah
Luke,4,27,And there were many lepersg in Israel in the time of Elisha the prophet. Yet not one of them was cleansed—only Naaman the Syrian.”
Luke,4,28,"On hearing this, all the people in the synagogue were enraged."
Luke,4,29,"They got up, drove Him out of the town, and led Him to the brow of the hill on which the town was built, in"
Luke,4,30,But Jesus passed through the crowd and went on His way. Jesus Expels an Unclean Spirit (Mark 1:21-28)
Luke,4,31,"Then He went down to Capernaum, a town in Galilee, and on the Sabbath He began to"
Luke,4,32,"They were astonished at His teaching, because His message had authority."
Luke,4,33,"In the synagogue there was a man possessed by the spirit of an unclean demon. He cried out in a loud voice, 34“Ha! What do You want with us, Jesus of Nazareth? Have You come to destroy us? I know who You are, the Holy One of God!”"
Luke,4,35,But Jesus rebuked the demon. “Be silent!” He said. “Come out of him!” Then the demon threw the man down before them all and came out without harming him.
Luke,4,36,"All the people were overcome with amazement and asked one another, “What is this message? With authority and power He commands the unclean spirits, and they come"
Luke,4,37,And the news about Him spread throughout the surrounding region. Jesus Heals at Peter's House (Matthew 8:14-17; Mark 1:29-34)
Luke,4,38,"Jesus left the synagogue and went to the home of Simon, whose mother-in-law was suffering from a high fever. They appealed to Jesus on her behalf, 39and He stood over her and rebuked the fever, and it left her. And she got up at once and began to serve them."
Luke,4,40,"At sunset, all who were ill with various diseases were brought to Jesus, and laying His"
Luke,4,41,"Demons also came out of many people, shouting, “You are the Son of God.” But He rebuked the demons and would not allow them to speak, because they knew He was the Christ. Jesus Preaches in Judea (Mark 1:35-39)"
Luke,4,42,"At daybreak, Jesus went out to a solitary place, and the crowds were looking for Him."
Luke,4,43,"But Jesus told them, “I must preach the good news of the kingdom of God to the other towns as well, because that is why I was sent.”"
Luke,4,44,"And He continued to preach in the synagogues of Judea.h a 4 Deuteronomy 8:3. BYZ and TR include but on every word of God b 8 Deuteronomy 6:13 c 10-11 Psalm 91:11,12 d 12 Deuteronomy 6:16 e 18 BYZ and TR include to heal the brokenhearted, f 18-19 Isaiah 61:1,2 g 27 Leprosy was a term for several skin diseases. See Leviticus 13. h 44 BYZ and TR Galilee"
Luke,5,1,"On one occasion, while Jesus was standing by the Lake of Gennesareta with the crowd"
Luke,5,2,He saw two boats at the edge of the lake.
Luke,5,3,"Jesus got into the boat belonging to Simon and asked him to put out a little from shore. And sitting down, He taught the people from the boat."
Luke,5,4,"When Jesus had finished speaking, He said to Simon, “Put out into deep water and let down your nets for a catch.” 5“Master,” Simon replied, “we have worked through the night without catching anything."
Luke,5,6,"When they had done so, they caught"
Luke,5,7,"So they signaled to their partners in the other boat to come and help them, and they came and filled both boats so full that they began to sink."
Luke,5,8,"When Simon Peter saw this, he fell at Jesus’ knees. “Go away from me, Lord,” he said,"
Luke,5,9,"For he and his companions were astonished at the catch of the fish they had taken, 10and so were his partners James and John, the sons of Zebedee."
Luke,5,11,"And when they had brought their boats ashore, they left everything and followed Him. The Leper's Prayer (Leviticus 14:1-32; Matthew 8:1-4; Mark 1:40-45)"
Luke,5,12,"While Jesus was in one of the towns, a man came along who was covered with leprosy.b When he saw Jesus, he fell facedown and begged Him, “Lord, if You are willing, You can make me clean.”"
Luke,5,13,"Jesus reached out His hand and touched the man. “I am willing,” He said, “be clean!” And immediately the leprosy left him. 14“Do not tell anyone,” Jesus instructed him. “But go, show yourself to the priest and present the offering Moses prescribed for your cleansing, as a testimony to them.”"
Luke,5,15,"But the news about Jesus spread all the more, and great crowds came to hear Him and"
Luke,5,16,Yet He frequently withdrew to the wilderness to pray. Jesus Heals a Paralytic (Matthew 9:1-8; Mark 2:1-12)
Luke,5,17,"One day Jesus was teaching, and the Pharisees and teachers of the law were sitting there. People had come from Jerusalem and from every village of Galilee and Judea, and the power of the Lord was present for Him to heal the sick."
Luke,5,18,"Just then, some men came carrying a paralyzed man on a mat. They tried to bring him inside to set him before Jesus, 19but they could not find a way through the crowd. So they went up on the roof and lowered him on his mat through the tiles into the middle of the crowd, right in front of Jesus."
Luke,5,20,"When Jesus saw their faith, He said, “Friend, your sins are forgiven.”"
Luke,5,21,"But the scribes and Pharisees began to consider this and ask, “Who is this man who speaks blasphemy? Who can forgive sins but God alone?”"
Luke,5,22,"Knowing what they were thinking, Jesus replied, “Why do you question this in your"
Luke,5,23,"Which is easier: to say, ‘Your sins are forgiven,’ or to say, ‘Get up and walk?’"
Luke,5,24,"But so that you may know that the Son of Man has authority on the earth to forgive sins...” He said to the paralytic, “I tell you, get up, pick up your mat, and go home.”"
Luke,5,25,"Immediately the man stood up before them, took what he had been lying on, and went"
Luke,5,26,"Everyone was taken with amazement and glorified God. They were filled with awe and said, “We have seen remarkable things today.” The Calling of Levi (Matthew 9:9-13; Mark 2:13-17)"
Luke,5,27,"After this, Jesus went out and saw a tax collector named Levi sitting at the tax booth. “Follow Me,” He told him, 28and Levi got up, left everything, and followed Him."
Luke,5,29,Then Levi hosted a great banquet for Jesus at his house. A large crowd of tax collectors
Luke,5,30,"But the Pharisees and their scribes complained to Jesus’ disciples, “Why do you eat and drink with tax collectors and sinners?”"
Luke,5,31,"Jesus answered, “It is not the healthy who need a doctor, but the sick."
Luke,5,32,"I have not come to call the righteous, but sinners, to repentance.” Questions about Fasting (Matthew 9:14-15; Mark 2:18-20)"
Luke,5,33,"Then they said to Him, “John’s disciples and those of the Pharisees frequently fast and pray, but Yours keep on eating and drinking.”"
Luke,5,34,"Jesus replied, “Can you make the guests of the bridegroom fast while He is with them?"
Luke,5,35,But the time will come when the bridegroom will be taken away from them; then they will fast.” The Patches and the Wineskins (Matthew 9:16-17; Mark 2:21-22)
Luke,5,36,"He also told them a parable: “No one tears a piece of cloth from a new garment and sews it on an old one. If he does, he will tear the new garment as well, and the patch from the new will not match the old."
Luke,5,37,"And no one pours new wine into old wineskins. If he does, the new wine will burst the"
Luke,5,38,"Instead, new wine is poured"
Luke,5,39,"And no one after drinking old wine wants new, for he says, ‘The old is better.’” a 1 That is, the Sea of Galilee b 12 Leprosy was a term for several skin diseases. See Leviticus 13."
Luke,6,1,"One Sabbatha Jesus was passing through the grainfields, and His disciples began to pick"
Luke,6,2,"But some of the Pharisees asked, “Why are you doing what is unlawful on the Sabbath?”"
Luke,6,3,"Jesus replied, “Have you not read what David did when he and his companions were"
Luke,6,4,"He entered the house of God, took the consecrated bread and gave it to his companions, and ate what is lawful only for the priests to eat.”"
Luke,6,5,"Then Jesus declared, “The Son of Man is Lord of the Sabbath.” Jesus Heals on the Sabbath (Matthew 12:9-14; Mark 3:1-6)"
Luke,6,6,"On another Sabbath, Jesus entered the synagogue and was teaching, and a man was"
Luke,6,7,"Looking for a reason to accuse Jesus, the scribes and Pharisees were watching Him closely to see if He would heal on the Sabbath."
Luke,6,8,"But Jesus knew their thoughts and said to the man with the withered hand, “Get up and stand among us.” So he got up and stood there."
Luke,6,9,"Then Jesus said to them, “I ask you, which is lawful on the Sabbath: to do good or to do"
Luke,6,10,"And after looking around at all of them, He said to the man, “Stretch out your hand.” He did so, and it was restored."
Luke,6,11,But the scribes and Pharisees were filled with rage and began to discuss with one another what they might do to Jesus. The Twelve Apostles (Matthew 10:1-4; Mark 3:13-19)
Luke,6,12,"In those days, Jesus went out to the mountain to pray, and He spent the night in prayer"
Luke,6,13,"When daylight came, He called His disciples to Him and chose twelve of them,"
Luke,6,14,"Simon, whom He named Peter, and his brother"
Luke,6,15,"Matthew and Thomas, James son of"
Luke,6,16,"Judas son of James and Judas Iscariot, who became a traitor. Jesus Ministers to a Great Crowd (Matthew 4:23-25)"
Luke,6,17,"Then Jesus came down with them and stood on a level place. A large crowd of His disciples was there, along with a great number of people from all over Judea, Jerusalem,"
Luke,6,18,They had come to hear Him and to be healed of
Luke,6,19,"The entire crowd was trying to touch Him, because power was coming from Him and healing them all. The Beatitudes (Psalm 1:1-6; Matthew 5:3-12)"
Luke,6,20,"Looking up at His disciples, Jesus said: “Blessed are you who are poor, for yours is the kingdom of God."
Luke,6,21,"Blessed are you who hunger now, for you will be satisfied. Blessed are you who weep now, for you will laugh."
Luke,6,22,"Blessed are you when people hate you, and when they exclude you and insult you and"
Luke,6,23,"Rejoice in that day and leap for joy, because great is your reward in heaven. For their fathers treated the prophets in the same way. Woes (Amos 6:1-7)"
Luke,6,24,"But woe to you who are rich, for you have already received your comfort."
Luke,6,25,"Woe to you who are well fed now, for you will hunger. Woe to you who laugh now, for you will mourn and weep."
Luke,6,26,"Woe to you when all men speak well of you, for their fathers treated the false prophets in the same way. Love Your Enemies (Leviticus 24:17-23; Matthew 5:38-48)"
Luke,6,27,"But to those of you who will listen, I say: Love your enemies, do good to those who"
Luke,6,29,"If someone strikes you on one cheek, turn to him the other also. And if someone takes your cloak, do"
Luke,6,30,"Give to everyone who asks you, and if anyone takes"
Luke,6,31,Do to others as you would have them do to you.
Luke,6,32,"If you love those who love you, what credit is that to you? Even sinners love those who"
Luke,6,33,"If you do good to those who do good to you, what credit is that to you? Even"
Luke,6,34,"And if you lend to those from whom you expect repayment, what credit is that to you? Even sinners lend to sinners, expecting to be repaid in full."
Luke,6,35,"But love your enemies, do good to them, and lend to them, expecting nothing in return. Then your reward will be great, and you will be sons of the Most High; for He is kind to"
Luke,6,36,"Be merciful, just as your Father is merciful. Do Not Judge (Matthew 7:1-6; Romans 14:1-12)"
Luke,6,37,"Do not judge, and you will not be judged. Do not condemn, and you will not be"
Luke,6,38,"Give, and it will be given to you. A good measure, pressed down, shaken together, and running over will be poured into your lap. For with the measure you use, it will be measured back to you.”"
Luke,6,39,Jesus also told them a parable: “Can a blind man lead a blind man? Will they not both
Luke,6,40,"A disciple is not above his teacher, but everyone who is fully trained will be like his teacher."
Luke,6,41,"Why do you look at the speck in your brother’s eye, but fail to notice the beam in your"
Luke,6,42,"How can you say, ‘Brother, let me take the speck out of your eye,’ while you yourself fail to see the beam in your own eye? You hypocrite, first take the beam out of your own eye, and then you will see clearly to remove the speck from your brother’s eye. A Tree and its Fruit (Matthew 7:15-23; Matthew 12:33-37)"
Luke,6,43,"No good tree bears bad fruit, nor does a bad tree bear good fruit."
Luke,6,44,"For each tree is known by its own fruit. Indeed, people do not gather figs from thornbushes, or grapes"
Luke,6,45,"The good man brings good things out of the good treasure of his heart, and the evil man brings evil things out of the evil treasure of his heart. For out of the overflow of the heart, the mouth speaks. The House on the Rock (Matthew 7:24-27)"
Luke,6,46,"Why do you call Me ‘Lord, Lord,’ but not do what I say?"
Luke,6,47,I will show you what he is
Luke,6,48,"He is like a man building a house, who dug down deep and laid his foundation on the rock. When the flood came, the torrent crashed against that house but could not shake it, because it was well built.b"
Luke,6,49,"But the one who hears My words and does not act on them is like a man who built his house on ground without a foundation. The torrent crashed against that house, and immediately it collapsed—and great was its destruction.” a 1 BYZ and TR On the second Sabbath after the first b 48 BYZ and TR founded upon the rock"
Luke,7,1,"When Jesus had concluded His discourse in the hearing of the people, He went to"
Luke,7,2,There a highly valued servant of a centurion was sick and about to die.
Luke,7,3,"When the centurion heard about Jesus, he sent some Jewish elders to ask Him to come"
Luke,7,4,"They came to Jesus and pleaded with Him earnestly, “This man is worthy to have You grant this, 5for he loves our nation and has built our synagogue.”"
Luke,7,6,"So Jesus went with them. But when He was not far from the house, the centurion sent friends with the message: “Lord, do not trouble Yourself, for I am not worthy to have You"
Luke,7,7,That is why I did not consider myself worthy to come to You. But
Luke,7,8,"For I myself am a man under authority, with soldiers under me. I tell one to go, and he goes; and another to come, and he comes. I tell my servant to do something, and he does it.”"
Luke,7,9,"When Jesus heard this, He was amazed at the centurion. Turning to the crowd following"
Luke,7,10,"And when the messengers returned to the house, they found the servant in good health. Jesus Raises a Widow's Son"
Luke,7,11,"Soon afterward, Jesus went to a town called Nain. His disciples went with Him,"
Luke,7,12,"As He approached the town gate, He saw a dead man being carried out, the only son of his mother, and she was a widow. And a sizeable crowd from the town was with her."
Luke,7,13,"When the Lord saw her, He had compassion on her and said, “Do not weep.”"
Luke,7,14,"Then He went up and touched the coffin, and those carrying it stood still. “Young man,” He"
Luke,7,15,And the dead man sat up and began to speak! Then Jesus gave him back to his mother.
Luke,7,16,"A sense of awe swept over all of them, and they glorified God. “A great prophet has"
Luke,7,17,And the news about Jesus spread throughout Judea and all the surrounding region. John's Inquiry (Matthew 11:1-6)
Luke,7,18,Then John’s disciples informed him about all these things.
Luke,7,19,"So John called two of his disciples and sent them to ask the Lord, “Are You the One who was to come, or should we look for someone else?”"
Luke,7,20,"The men came to Jesus and said, “John the Baptist sent us to ask, ‘Are You the One who was to come, or should we look for someone else?’”"
Luke,7,21,"At that very hour Jesus healed many people of their diseases, afflictions, and evil spirits,"
Luke,7,22,"So He replied, “Go back and report to John what you have seen and heard: The blind receive sight, the lame walk, the lepersa are cleansed, the deaf hear, the dead are raised, and the good news is preached to the poor."
Luke,7,23,Blessed is the one who does not fall away on account of Me.” Jesus Testifies about John (Matthew 11:7-19; Luke 1:5-25; Luke 16:14-17)
Luke,7,24,"After John’s messengers had left, Jesus began to speak to the crowds about John: “What"
Luke,7,25,"If not, what did you go out to see? A man dressed in fine clothes? Look, those who wear elegant clothing and live in luxury are found in palaces."
Luke,7,26,"But what did you go out to see? A prophet? Yes, I tell you, and more than a prophet."
Luke,7,27,"This is the one about whom it is written: ‘Behold, I will send My messenger ahead of You, who will prepare Your way before You.’b"
Luke,7,28,"I tell you, among those born of women there is no one greater than John, yet even the least in the kingdom of God is greater than he.”"
Luke,7,29,"All the people who heard this, even the tax collectors, acknowledged God’s justice. For"
Luke,7,30,"But the Pharisees and experts in the law rejected God’s purpose for themselves, because they had not been baptized by John."
Luke,7,32,"They are like children sitting in the marketplace and calling out to one another: ‘We played the flute for you, and you did not dance; we sang a dirge, and you did not weep.’"
Luke,7,33,"For John the Baptist came neither eating bread nor drinking wine, and you say, ‘He has"
Luke,7,34,"The Son of Man came eating and drinking, and you say, ‘Look at this glutton"
Luke,7,35,But wisdom is vindicated by all her children.” A Sinful Woman Anoints Jesus
Luke,7,36,"Then one of the Pharisees invited Jesus to eat with him, and He entered the Pharisee’s"
Luke,7,37,When a sinful woman from that town learned that Jesus
Luke,7,38,"As she stood behind Him at His feet weeping, she began to wet His feet with her tears and wipe them with her hair. Then she kissed His feet and anointed them with the perfume."
Luke,7,39,"When the Pharisee who had invited Jesus saw this, he said to himself, “If this man were a prophet, He would know who this is and what kind of woman is touching Him—for she is a sinner!”"
Luke,7,40,"But Jesus answered him, “Simon, I have something to tell you.” “Tell me, Teacher,” he said. 41“Two men were debtors to a certain moneylender. One owed him five hundred denarii,c"
Luke,7,42,"When they were unable to repay him, he forgave both of them. Which one, then, will love him more?” 43“I suppose the one who was forgiven more,” Simon replied. “You have judged correctly.” Jesus said."
Luke,7,44,"And turning to the woman, He said to Simon, “Do you see this woman? When I entered your house, you did not give Me water for My feet, but she wet My feet with her tears and"
Luke,7,45,"You did not greet Me with a kiss, but she has not stopped"
Luke,7,46,"You did not anoint My head with oil, but she has anointed"
Luke,7,47,"Therefore I tell you, because her many sins have been forgiven, she has loved much. But he who has been forgiven little loves little.”"
Luke,7,48,"Then Jesus said to her, “Your sins are forgiven.”"
Luke,7,49,"But those at the table began to say to themselves, “Who is this who even forgives sins?”"
