book,chapter,verse,text
Matthew,1,22,"And all this has come to pass, so that it may be fulfilled that having been spoken by the Lord through the prophet, saying, 23“Behold, the virgin will hold in womb, and will bring forth a son, and they will call His name Immanuel”a which is, being translated, “God with us.”"
Matthew,1,24,"And Joseph, having been awoken from sleep, did as the angel of the Lord had"
Matthew,1,25,"But he did not know her until she had brought forth a Son, and he called His name Jesus. a 23 Isaiah 7:14"
Matthew,2,1,"Now Jesus having been born in Bethlehem of Judea in the days of Herod the king, behold, Magi from the east arrived in Jerusalem, 2saying, “Where is the One having been born King of the Jews? For we saw His star in the east and have come to worship Him.”"
Matthew,2,3,"And King Herod having heard this, was disturbed, and all Jerusalem with him."
Matthew,2,4,"And having assembled all the chief priests and scribes of the people, he was inquiring of them where the Christ was to be born."
Matthew,2,5,"And they said to him, “In Bethlehem of Judea, for thus has it been written through the prophet: 6‘And you, Bethlehem, land of Judah, are by no means least among the rulers of Judah, for out of you will come forth One leading, who will shepherd My people Israel.’a”"
Matthew,2,7,"Then Herod, having called the Magi secretly, inquired of them the exact time of the star"
Matthew,2,8,"And having sent them to Bethlehem, he said, “Having gone, search carefully for the Child; and when You shall have found Him, bring word back to me, so that I also having come, may worship Him.”"
Matthew,2,9,"And having heard the king, they departed. And behold, the star they had seen in the east"
Matthew,2,10,And
Matthew,2,11,"And having come into the house, they found the Child with His mother Mary, and having fallen down, they worshiped Him. And having opened their treasures, they offered to Him gifts, gold and frankincense and myrrh."
Matthew,2,12,"And having been divinely warned in a dream not to return to Herod, they withdrew into their own country by another route. The Flight to Egypt (Hosea 11:1-7)"
Matthew,2,13,"And of them having withdrawn, behold, an angel of the Lord appears to Joseph in a dream saying, “Having arisen, take the Child and His mother, and flee into Egypt, and remain there until I should tell you, for Herod is about to seek the Child to destroy Him.”"
Matthew,2,14,"And having arisen, he took the Child and His mother by night and withdrew into Egypt, 15and there he remained until the death of Herod, so that it might be fulfilled what had been spoken by the Lord through the prophet, saying, “Out of Egypt I have called my Son.”b The Slaughter of Infants (Jeremiah 31:1-30)"
Matthew,2,16,"Then Herod, having seen that he had been outwitted by the Magi, was intensely enraged. And having sent forth, he put to death all the boys in Bethlehem and in all its vicinity from two years old and under, according to the time he had ascertained from the"
Matthew,2,17,"Then was fulfilled what was spoken through the prophet Jeremiah, saying: 18“A voice was heard in Ramah, weeping and great mourning, Rachel weeping for her children; and she would not be comforted, because they are not.”c The Return to Nazareth (Isaiah 61:1-11; Matthew 13:53-58; Mark 6:1-6; Luke 2:39-40; Luke 4:16-30)"
Matthew,2,19,"But of Herod having died, behold, an angel of the Lord appears in a dream to Joseph in Egypt, 20saying, “Having arisen, take the Child and His mother and go into the land of Israel; for those seeking the life of the Child have died.”"
Matthew,2,21,"And having arisen, he took the Child and His mother and came into the land of Israel."
Matthew,2,22,"And having heard that Archelaus reigns over Judea in place of his father Herod, he was afraid to go there. And having been divinely warned in a dream, he withdrew into the"
Matthew,2,23,"And having come, he dwelt in a city being called Nazareth, so that it should be fulfilled that having been spoken through the prophets, that “He will be called a Nazarene.” a 6 Micah 5:2,4 b 15 Hosea 11:1 c 18 Jeremiah 31:15"
Matthew,3,1,"Now in those days John the Baptist comes, preaching in the wilderness of Judea, 2and"
Matthew,3,3,"For this is the one having been spoken of through the prophet Isaiah, saying, “A voice of one crying in the wilderness: ‘Prepare the way of the Lord; make straight His paths.’”a"
Matthew,3,4,"And John himself had his garment of camel’s hair, and a leather belt around his waist,"
Matthew,3,5,"At that time were going out to him Jerusalem, and all Judea, and all the region around the Jordan, 6and confessing their sins, were being baptized by him in the Jordan River."
Matthew,3,7,"But having seen many of the Pharisees and Sadducees coming to his baptism, he said to"
Matthew,3,8,Therefore
Matthew,3,9,"And do not presume to say within yourselves, ‘We have Abraham as father.’ For I say to you that out of these stones God is able to raise up"
Matthew,3,10,Already now the ax is applied to the root of the trees. Therefore every tree not producing good fruit is cut down and thrown into the fire.
Matthew,3,11,"I indeed baptize you withb water unto repentance, but after me is coming He who is mightier than I, of whom I am not worthy to carry the sandals. He will baptize you with the Holy Spirit and with fire, 12whose winnowing fork is in His hand, and He will clear His threshing floor and will gather His wheat into the barn; but He will burn up the chaff with unquenchable fire.” The Baptism of Jesus (Mark 1:9-11; Luke 3:21-22; John 1:29-34)"
Matthew,3,13,"Then Jesus comes from Galilee to the Jordan, unto John, to be baptized by him."
Matthew,3,14,"But John was hindering Him, saying, “I have need to be baptized by You, and do You come to me?”"
Matthew,3,15,"But Jesus answering, said unto him, “Permit it presently; for thus it is fitting to us to fulfill all righteousness.” Then he permits Him."
Matthew,3,16,"And immediately, having been baptized, Jesus went up from the water; and behold, the heavens were openedc and he saw the Spirit of God descending as a dove, and alighting"
Matthew,3,17,"And behold, a voice out of the heavens, saying, “This is my Son, the beloved, in whom I was well pleased.” a 3 Isaiah 40:3 b 11 Or in water ... in the Holy Spirit c 16 NA, BYZ, and TR include to Him"
Matthew,4,1,Then Jesus was led up into the wilderness by the Spirit to be tempted by the devil.
Matthew,4,2,"And having fasted forty days and forty nights, afterward He was hungry."
Matthew,4,3,"And the one tempting, having come to Him, said “If You are Son of God, speak, that these stones may become loaves of bread.”"
Matthew,4,4,"But answering He said, “It has been written: ‘The man shall live not by bread alone, but by every word coming out of the mouth of God.’a”"
Matthew,4,5,"Then the devil takes Him to the holy city and sets Him upon the pinnacle of the temple, 6and says to him, “If You are Son of God, throw Yourself down. For it has been written: ‘He will give orders to His angels concerning You, and will they bear You up in their hands, lest ever You strike Your foot against a stone.’b”"
Matthew,4,7,"Jesus said to him, “Again it has been written: ‘You shall not test the Lord your God.’c”"
Matthew,4,8,Again the devil takes Him to a mountain exceedingly high and shows to Him all the
Matthew,4,9,"And he says to Him, “All these things I will give to You, if falling down, You will worship me.”"
Matthew,4,10,"Then Jesus says to him, “Get you away, Satan! For it has been written: ‘You shall worship the Lord your God, and Him alone shall you serve.’d”"
Matthew,4,11,"Then the devil leaves Him, and behold, angels came and were ministering to Him. Jesus Begins His Ministry (Isaiah 9:1-7; Mark 1:14-15; Luke 4:14-15)"
Matthew,4,12,"And having heard that John had been arrested, He withdrew into Galilee."
Matthew,4,13,"And having left Nazareth, having come, he dwelt at Capernaum, on the sea-side in the region of Zebulun and Naphtali, 14that it might be fulfilled that having been spoken through the prophet Isaiah, saying: 15“Land of Zebulun and land of Naphtali, way of the sea, beyond the Jordan, Galilee of the Gentiles— 16the people sitting in darkness have seen a great light, and to those sitting in the land and shadow of death, a light has dawned on them.”e"
Matthew,4,17,"From that time Jesus began to proclaim and to say, “Repent, for the kingdom of the heavens has drawn near!” The First Disciples (Matthew 13:47-52; Mark 1:16-20; Luke 5:1-11; John 1:35-42)"
Matthew,4,18,"Now walking beside the Sea of Galilee, He saw two brothers, Simon called Peter, and"
Matthew,4,19,And He says to
Matthew,4,20,"And immediately having left the nets, they followed Him."
Matthew,4,21,"And having gone on from there, He saw two other brothers, James the son of Zebedee and his brother John, in the boat with their father Zebedee, mending their nets. And He called them, 22and immediately having left the boat and their father they followed Him. Jesus Heals the Multitudes (Luke 6:17-19)"
Matthew,4,23,"And He was going throughout all Galilee, teaching in their synagogues, and proclaiming the gospel of the kingdom, and healing every disease and every sickness among the"
Matthew,4,24,"And the news of Him went out into all Syria. And they brought to Him all the sick having various diseases and oppressing pains, and being possessed by demons, and having seizures, and paralytics—and He healed them."
Matthew,4,25,"And there followed Him great crowds from Galilee, and the Decapolis,f and Jerusalem, and Judea, and beyond the Jordan. a 4 Deuteronomy 8:3 b 6 Psalm 91:11,12 c 7 Deuteronomy 6:16 d 10 Deuteronomy 6:13 e 15-16 Isaiah 9:1,2 f 25 That is, the Ten Cities"
Matthew,5,1,"And having seen the crowds, He went up on the mountain. And He having sat down, His disciples came to Him, 2and opening His mouth, He was teaching them, saying: The Beatitudes (Psalm 1:1-6; Luke 6:20-23) 3“Blessed are the poor in the spirit, for theirs is the kingdom of the heavens."
Matthew,5,4,"Blessed are those mourning, for they will be comforted."
Matthew,5,5,"Blessed are the meek, for they will inherit the earth."
Matthew,5,6,"Blessed are those hungering and thirsting for righteousness, for they will be filled."
Matthew,5,7,"Blessed are the merciful, for they will receive mercy."
Matthew,5,8,"Blessed are the pure in heart, for they will see God."
Matthew,5,9,"Blessed are the peacemakers, for they will be called sons of God."
Matthew,5,10,"Blessed are those having been persecuted on account of righteousness, for theirs is the kingdom of the heavens."
Matthew,5,11,"Blessed are you when they shall insult you and shall persecute you, and lying shall say"
Matthew,5,12,"Rejoice and exult, because great is your reward in the heavens; for thus they persecuted the prophets before you. Salt and Light (Philippians 2:12-18)"
Matthew,5,13,"You are the salt of the earth, but if the salt becomes tasteless, with what will it be salted. For nothing is it potent any longer except, having been cast out, to be trampled upon by men."
Matthew,5,14,You are the light of the world. A city lying on a hill is unable to be hidden.
Matthew,5,15,"Nor do they light a lamp and put it under a basket, but upon the lampstand, and it gives light to all"
Matthew,5,16,"Thus let your light shine before men, so that they may see your good works and they should glorify your Father in the heavens. The Fulfillment of the Law"
Matthew,5,17,Do not think that I have come to abolish the law or the Prophets. I have not come to
Matthew,5,18,"For truly I say to you, until heaven and earth shall pass away, not even one iota, nor one stroke of a letter, shall pass away from the law, until everything should happen."
Matthew,5,19,"Whoever then shall break one of the least of these commandments and shall teach others the same, he will be called least in the kingdom of the heavens; but whoever shall"
Matthew,5,20,"For I say to you that unless your righteousness shall abound above that of the scribes and Pharisees, you shall never enter into the kingdom of the heavens. Anger and Reconciliation (Luke 12:57-59)"
Matthew,5,21,"You have heard that it was said to the ancients, ‘You shall not murder’ and ‘Whoever"
Matthew,5,22,"But I say to you that everyone being angry with his brotherb will be liable to the judgment, and whoever shall say to his brother ‘Raca,’c will be liable to the Sanhedrin. But whoever shall say, ‘Fool!’ will be liable to the Gehenna of fire."
Matthew,5,23,"Therefore, if you shall offer your gift at the altar, and there shall remember that your brother has something against you, 24leave your gift there before the altar and first go away, be reconciled to your brother; and then having come, offer your gift."
Matthew,5,25,"Be agreeing quickly with your accuser while you are on the way with him, lest ever the accuser deliver you to the judge, and the judge to the officer, and you will be cast into"
Matthew,5,26,"Truly I say to you, you shall not come out from there until you should pay the last kodranten!d Adultery (Leviticus 18:1-30)"
Matthew,5,27,"You have heard that it was said, ‘You shall not commit adultery.’e"
Matthew,5,28,But I say to you that everyone looking upon a woman in order to lust after her already has committed
Matthew,5,29,"And if your right eye causes you to stumble, pluck it out and cast it from you. For it is better for you that one of your members should perish and"
Matthew,5,30,"And if your right hand causes you to stumble, cut it off and cast it from you, for it is better for you that one of your members should perish and not that your whole body should depart into Gehenna. Divorce (Deuteronomy 24:1-5; Luke 16:18-18)"
Matthew,5,31,"It was also said, ‘Whoever shall divorce his wife, let him give her a letter of divorce.’f"
Matthew,5,32,"But I say to you that everyone divorcing his wife, except on account of sexual immorality, causes her to commit adultery. And whoever shall marry her who has been divorced commits adultery. Oaths and Vows (Numbers 30:1-16)"
Matthew,5,33,"Again, you have heard that it was said to the ancients, ‘You shall not swear falsely, but"
Matthew,5,34,"But I say to you not to swear at all: neither by heaven, because it is the throne of God; 35nor by the earth, because it is the footstool of"
Matthew,5,36,Neither shall you
Matthew,5,37,"But let your statement ‘Yes’ be ‘Yes,’ and ‘No,’ ‘No.’ Anything more than these comes from evil.g Love Your Enemies (Leviticus 24:17-23; Luke 6:27-36)"
Matthew,5,38,"You have heard that it was said, ‘Eye for eye and tooth for tooth.’h"
Matthew,5,39,"But I tell you not to resist the evil person. Instead, whoever shall strike you on your right cheek, turn to"
Matthew,5,40,"And to the one willing to sue you and to take your tunic, yield to"
Matthew,5,41,"And whoever shall compel you to go one mile, go with him two."
Matthew,5,42,"Give to the one asking of you, and you shall not turn away from the one desiring to borrow from you."
Matthew,5,43,"You have heard that it was said, ‘You shall love your neighbor and hate your enemy.’i"
Matthew,5,44,"But I say to you, love your enemies and pray for those persecuting you,j 45so that you may be sons of your Father in the heavens. For He makes His sun rise on evil and good,"
Matthew,5,46,"For if you love those loving you, what"
Matthew,5,47,"And if you greet only your brothers, what extraordinary are you doing? Do not even the Gentiles do the same?"
Matthew,5,48,"You shall be perfect, therefore, as your Heavenly Father is perfect. a 21 Exodus 20:13; Deuteronomy 5:17 b 22 BYZ and TR include without cause c 22 An Aramaic expression of contempt d 26 A roman copper coin worth about 1/64 of a denarius e 27 Exodus 20:14; Deuteronomy 5:18 f 31 Deuteronomy 24:1 g 37 Or from evil h 38 Exodus 21:24; Leviticus 24:20; Deuteronomy 19:21 i 43 Leviticus 19:18 j 44 BYZ and TR bless those who curse you, do good to those who hate you, and pray for those who despitefully accuse you, and persecute you"
Matthew,6,1,And beware not to do your righteousness before men in order to be seen by them. Otherwise you have no reward in the presence of your Father in the heavens.
Matthew,6,2,"Therefore when you perform acts of charity, do not sound a trumpet before you as the hypocrites do in the synagogues and in the streets, so that they may have glory from"
Matthew,6,3,"But you, doing acts of charity, do not let your left hand know what your right hand is doing, 4so that your giving may be in secret. And your Father, the One seeing in secret, will reward you. The Lord's Prayer (Luke 11:1-4)"
Matthew,6,5,"And when you pray, you shall not be like the hypocrites, for they love to pray standing in the synagogues and on the corners of the streets so that they might be seen by men."
Matthew,6,6,"But you when you pray, enter into your inner room, and having shut your door, pray to your Father, the One in secret. And your Father, the One seeing in secret, will reward you."
Matthew,6,7,"And praying, do not use vain repetitions like the pagans, for they think that in their many"
Matthew,6,8,"Therefore do not be like to them, for your Father knows of what things you have need before your asking Him."
Matthew,6,9,"Therefore pray you like this: ‘Our Father in the heavens, hallowed be Your name!"
Matthew,6,10,"Your kingdom come. Your will be done as in heaven, so also upon earth."
Matthew,6,11,"Our daily bread, grant us today."
Matthew,6,12,"And forgive us our debts, as we also have forgiven our debtors."
Matthew,6,13,"And lead us not into temptation, but deliver us from evil.’a"
Matthew,6,14,"For if you forgive men their trespasses, your Heavenly Father will also forgive you."
Matthew,6,15,"But if you do not forgive men their trespasses, neither will your Father forgive your trespasses. Proper Fasting"
Matthew,6,16,"And whenever you fast, do not be downcast in countenance like the hypocrites, for they disfigure their faces so that they might appear to men as fasting. Truly I say to you, they"
Matthew,6,17,"But you fasting, anoint your head and wash your face, 18so that you might not appear to men as fasting, but to your Father, the One in secret. And your Father, the One seeing in secret, will reward you. Treasures in Heaven (Matthew 13:44-46)"
Matthew,6,19,"Do not store up for yourselves treasures upon the earth, where moth and rustb destroy,"
Matthew,6,20,"But store up for yourselves treasures in heaven,"
Matthew,6,21,"For where your treasure is, there your heart will be also. The Lamp of the Body (Luke 11:33-36)"
Matthew,6,22,"The eye is the lamp of the body. So if your eye is clear, your whole body will be full of"
Matthew,6,23,"But if your eye is evil, your whole body will be full of darkness. If then the light within you is darkness, how great is that darkness!"
Matthew,6,24,"No one is able to serve two masters, for either he will hate the one and he will love the other, or he will be devoted to the one and he will despise the other. You are not able to serve God and mammon. Do Not Worry (Luke 12:22-34)"
Matthew,6,25,"Because of this I say to you, do not worry about your life, what you should eat or what you should drink; nor your body, what you should put on. Is not life more than food, and"
Matthew,6,26,"Look at the birds of the air. They do not sow nor do they reap, nor do they gather into barns, and your Heavenly Father feeds them. Are you not"
Matthew,6,27,And who of you by worrying is able to add one cubit to his stature?c
Matthew,6,28,And why do you worry about clothing? Consider carefully how the lilies of the field grow:
Matthew,6,29,Yet I say to you that not even Solomon in all his
Matthew,6,30,"But if God thus clothes the grass of the field, existing today and tomorrow being thrown into the furnace, will He not much more clothe you, O you of little faith?"
Matthew,6,31,"Therefore do not be anxious, saying, ‘What shall we eat?’ Or ‘What shall we drink?’ Or"
Matthew,6,32,For the Gentiles seek after all these things. For your Heavenly
Matthew,6,33,"But seek first the kingdom of God and His righteousness, and all these things will be added unto you."
Matthew,6,34,"Therefore do not worry about tomorrow, for tomorrow will worry about itself. Sufficient to the day is its own trouble. a 13 Or from the evil one; BYZ and TR include For yours is the kingdom and the power and the glory, to the ages. Amen b 19 Or worm; also in verse 20 c 27 A cubit was about 18 inches or 45 centimeters."
Matthew,7,1,"Do not judge, lest you should be judged."
Matthew,7,2,"For with that verdict you pronounce, you will be judged; and with that measure you measure, it will be measured to you."
Matthew,7,3,"And why do you look at the splinter in your brother’s eye, but not notice the beam in"
Matthew,7,4,"Or how shall you say to your brother, ‘Permit that I might cast out the"
Matthew,7,5,"Hypocrite! First cast out the beam from your eye, and then you will see clearly to cast out the splinter from the eye of your brother."
Matthew,7,6,"Do not give that which is holy to the dogs, nor cast your pearls before the pigs, lest they shall trample upon them with their feet, and having turned, tear you to pieces. Ask, Seek, Knock (Luke 11:5-13)"
Matthew,7,7,Ask and it will be given to you; seek and you will find; knock and it will be opened unto
Matthew,7,8,"For everyone asking receives; and the one seeking finds; and to the one knocking, it will be opened."
Matthew,7,9,"Or which man is among you who, if his son will ask for bread, will give him a stone?"
Matthew,7,10,Or
Matthew,7,11,"Therefore, if you, being evil, know how to give good gifts to your children, how much more will your Father in the heavens give good things to those asking Him!"
Matthew,7,12,"All things therefore, as many as you might desire that men should do to you, so also you do to them, for this is the law and the prophets. The Narrow Gate (Luke 13:22-30)"
Matthew,7,13,Enter through the narrow gate for wide is the gate and broad the way leading to
Matthew,7,14,"For small is the gate and narrow the way leading to life, and few are those finding it. A Tree and its Fruit (Matthew 12:33-37; Luke 6:43-45)"
Matthew,7,15,"Beware of the false prophets, who come to you in sheep’s clothing, but inwardly are"
Matthew,7,16,By their fruits you will recognize them. Are grapes gathered from
Matthew,7,17,"So every good tree bears good fruits, but the rotten"
Matthew,7,18,"A good tree is not able to bear bad fruits, nor a bad tree to bear"
Matthew,7,19,Every tree not bearing good fruit is cut down and is thrown into fire.
Matthew,7,20,Then surely by their fruits you will recognize them.
Matthew,7,21,"Not everyone saying to Me, ‘Lord, Lord,’ will enter into the kingdom of the heavens, but"
Matthew,7,22,"Many will say to Me in that the day, ‘Lord, Lord, did we not prophesy in Your name, and in Your name cast out demons and in"
Matthew,7,23,"And then I will declare unto them, ‘I never knew you; depart you from Me, those working lawlessness.’ The House on the Rock (Luke 6:46-49)"
Matthew,7,24,Therefore everyone who hears these words of Mine and does them will be like a wise
Matthew,7,25,"And the rain came down, and the torrents came, and the winds blew and beat upon that house; and it did not fall, for its foundation had"
Matthew,7,26,And everyone hearing these words of Mine and not acting on
Matthew,7,27,"And the rain came down, and the torrents came, and the winds blew and beat upon that house; and it fell—and great was its collapse!” The Authority of Jesus"
Matthew,7,28,"And it came to pass, when Jesus had finished these words, the crowds were astonished at His teaching. 29for He was teaching them as one having authority, and not as their scribes."
Matthew,8,1,"And He having come down from the mountain, great crowds followed Him."
Matthew,8,2,"And behold a lepera having come, was worshipping Him, saying, “Lord, if You are willing, You are able to cleanse me.”"
Matthew,8,3,"And having stretched out the hand, He touched him saying, “I am willing; be you"
Matthew,8,4,"And Jesus says to him, “See that you tell no one. But go, show yourself to the priest and offer the gift that Moses commanded, for a testimony to them.” The Faith of the Centurion (Luke 7:1-10; John 4:43-54)"
Matthew,8,5,"And He having entered into Capernaum, a centurion came to Him, imploring Him, 6and saying, “Lord, my servant is lying in the house paralyzed, grievously tormented.”"
Matthew,8,7,"And He says to him, “I having come, will heal him.”"
Matthew,8,8,"But the centurion answering, said, “Lord, I am not worthy that You should come under"
Matthew,8,9,"For I also am a man under authority, having soldiers under me. And I say to this one, ‘Go,’ and he goes; and to another, ‘Come,’ and he comes; and to my servant, ‘Do this,’ and he does it.”"
Matthew,8,10,"And Jesus having heard, marveled and said to those following, “Truly I say to you, no"
Matthew,8,11,"And I say to you that many will come from east and west, and will recline with Abraham and Isaac and Jacob in the kingdom of"
Matthew,8,12,But the sons of the kingdom will be cast out into the outer darkness; there will be weeping and gnashing of the teeth.”
Matthew,8,13,"And Jesus said to the centurion, “Go! As you have believed, be it to you.” And his servant was healed in that very hour. Jesus Heals at Peter's House (Mark 1:29-34; Luke 4:38-41)"
Matthew,8,14,"And Jesus having come to the house of Peter, He saw his mother-in-law lying sick and"
Matthew,8,15,And He touched her hand and the fever left her; and she arose and was ministering unto them.
Matthew,8,16,"And evening having come, they brought to Him many being possessed with demons, and He cast out the spirits with a word and He healed all those being sick, 17so that it might be fulfilled that having been spoken through the prophet Isaiah, saying, “He Himself took our infirmities, and bore our diseases.”b The Cost of Discipleship (Luke 9:57-62; Luke 14:25-33; John 6:60-65)"
Matthew,8,18,"And Jesus, having seen a great crowd around Him, gave orders to depart to the other"
Matthew,8,19,"And one scribe, having approached Him, said “Teacher, I will follow You wherever that You should go.”"
Matthew,8,20,"And Jesus says to him, “Foxes have holes, and the birds of the air nests, but the Son of Man has nowhere He might lay the head.”"
Matthew,8,21,"And another of His disciples said to Him, “Lord, allow me first to go and to bury my father.”"
Matthew,8,22,"But Jesus said to him, “Follow Me, and leave the dead to bury their own dead.” Jesus Calms the Storm (Mark 4:35-41; Luke 8:22-25)"
Matthew,8,23,"And He having entered into the boat, His disciples followed Him."
Matthew,8,24,"And behold, a great storm arose in the sea so that the boat was being swamped by the waves; but He Himself"
Matthew,8,25,"And having approached, they awoke Him, saying, “Lord, save us, we are perishing!”"
Matthew,8,26,"And He says to them, “O you of little faith, Why are you afraid?” Then having arisen, He rebuked the winds and the sea, and there was a great calm."
Matthew,8,27,"And the men marveled, saying, “What kind of man is this, that even the winds and the sea obey Him?” The Demons and the Pigs (Mark 5:1-20; Luke 8:26-39)"
Matthew,8,28,"And He having come to the other side, to the region of the Gadarenes,c two being possessed by demons met Him, coming forth out of the tombs, extremely violent, so that no one was able to pass by that way."
Matthew,8,29,"And behold, they cried out saying, “What to us and to you Son of God? Have You come here to torment us before the time?”"
Matthew,8,30,Now there was far off from them a herd of many pigs feeding.
Matthew,8,31,"And the demons were begging Him, saying, “If You cast us out, send us away into the herd of pigs.”"
Matthew,8,32,"And He said to them, “Go!” And having gone out, they went away into the pigs, and behold, all the herd rushed down the steep bank into the sea and perished in the waters."
Matthew,8,33,"And those feeding them fled, and having gone away into the city, they related"
Matthew,8,34,"And behold, all the city went out to meet Jesus. And having seen Him, they begged Him that He would depart from their region. a 2 Leprosy was a term for several skin diseases. See Leviticus 13. b 17 Isaiah 53:4 c 28 BYZ and TR Gergesenes"
Matthew,9,1,"And having entered into a boat, He passed over and came to the own city."
Matthew,9,2,"And behold, they were bringing to Him a paralytic lying on a bed. And Jesus, having seen their faith, said to the paralytic, “Take courage, son; your sins have been forgiven.”"
Matthew,9,3,"And behold, some of the scribes said to themselves, “This one blasphemes!”"
Matthew,9,4,"And Jesus, having known their thoughts, said, “Why do you think evil in your hearts?"
Matthew,9,5,"For which is easier, to say, ‘Your sins are forgiven,’ or to say, ‘Arise and walk?’"
Matthew,9,6,But so that you may know that the Son of Man has authority on earth to forgive sins...” Then He
Matthew,9,7,"And having arisen, he went away to his house."
Matthew,9,8,"And the crowds having seen, marveled and glorified God, the One having given such authority to men. The Calling of Matthew (Mark 2:13-17; Luke 5:27-32)"
Matthew,9,9,"And Jesus passing on from there saw a man called Matthew sitting at the tax booth. And He says to him, “Follow Me.” And having arisen, he followed Him."
Matthew,9,10,"And it came to pass, of Him reclining in the house, that behold, many tax collectors and"
Matthew,9,11,"And having seen it, the Pharisees said to His disciples, “Why does your Teacher eat with the tax collectors and sinners?”"
Matthew,9,12,"And having heard, He said, “Not those being strong have need of a physician, but those"
Matthew,9,13,"But having gone, learn what is, ‘I desire mercy and not sacrifice.’a For I came not to call the righteous, but sinners.” Questions about Fasting (Mark 2:18-20; Luke 5:33-35)"
Matthew,9,14,"Then the disciples of John come to Him saying, “Why do we and the Pharisees often fast, but Your disciples do not fast?”"
Matthew,9,15,"And Jesus said to them, “Can the sons of the bridechamber mourn as long as the bridegroom is with them? But days will come when the bridegroom shall have been taken away from them, and then they will fast. The Patches and the Wineskins (Mark 2:21-22; Luke 5:36-39)"
Matthew,9,16,"But no one puts a patch of unshrunk cloth on old clothing, for the filling up of it tears away from the garment, and a worse tear emerges."
Matthew,9,17,"Nor do they pour new wine into old wineskins. Otherwise the wineskins are burst, and the wine is poured out, and the wineskins are destroyed. But they pour new wine into new wineskins, and both are preserved.” The Healing Touch of Jesus (Mark 5:21-43; Luke 8:40-56)"
Matthew,9,18,"Of Him speaking these things to them, behold, a certain ruler having come, was kneeling down to Him, saying, “My daughter presently has died; but having come, lay Your hand upon her, and she will live.”"
Matthew,9,19,"And having arisen, Jesus followed him, also His disciples."
Matthew,9,20,"And behold a woman having had a flux of blood twelve years, having come up behind Him, touched the fringe of His"
Matthew,9,21,"For she was saying within herself, “If only I shall touch His garment, I will be healed.”"
Matthew,9,22,"And Jesus, having turned and having seen her said, “Take courage, daughter. Your faith has cured you.” And the woman was cured from that very hour."
Matthew,9,23,And Jesus having come into the ruler’s house and having seen the flute players and the
Matthew,9,24,"He says, “Go away, for the girl is not dead, but sleeps.” And they began to laugh at Him."
Matthew,9,25,"And when the crowd had been put outside, having entered, He took hold of her hand,"
Matthew,9,26,And this report went out into all that land. Jesus Heals the Blind and Mute (Isaiah 35:1-10; Mark 7:31-37)
Matthew,9,27,"And Jesus passing on from there, two blind men followed Him, crying out and saying, “Have mercy on us, Son of David.”"
Matthew,9,28,"And having come into the house, the blind men came to Him, and Jesus says to them, “Do you believe that I am able to do this?” They say to him, “Yes, Lord.”"
Matthew,9,29,"Then He touched their eyes, saying, “According to your faith be it to you.”"
Matthew,9,30,"And their eyes were opened. And Jesus strictly instructed them, saying, “See that no one knows!”"
Matthew,9,31,"But having gone out, they made Him known in all that land."
Matthew,9,32,"And as they were going out, behold, they brought to Him a mute man, possessed by a"
