book,chapter,verse,text
Genesis,9,18,"And the sons of Noah that went forth from the ark, were Shem, and Ham, and Japheth: and Ham"
Genesis,9,19,These three were the sons of Noah: and from them was the whole earth overspread.
Genesis,9,20,"And Noah began to be a husbandman, and he planted a vineyard:"
Genesis,9,21,"And he drank the wine, and"
Genesis,9,22,"And Ham, the father of Canaan, saw the"
Genesis,9,23,"And Shem and Japheth took a garment, and laid it upon both their shoulders, and went backward, and covered the nakedness of their father:"
Genesis,9,24,"And Noah awoke from his wine, and knew what his younger son had done to him."
Genesis,9,25,"And he said, Cursed be Canaan, a servant of servants shall he be to his brethren. Shem’s Blessing and Noah’s Death"
Genesis,9,26,"And he said, Blessed be the LORD God of Shem; and Canaan shall be his servant."
Genesis,9,27,"God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant."
Genesis,9,28,And Noah lived after the flood three hundred and fifty years.
Genesis,9,29,And all the days of Noah were nine hundred and fifty years: and he died.
Genesis,10,1,"Now these are the generations of the sons of Noah; Shem, Ham, and Japheth: and to them were sons born after the flood. The Japhethites"
Genesis,10,2,"The sons of Japheth; Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras."
Genesis,10,3,"And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah."
Genesis,10,4,"And the sons of Javan; Elishah, and"
Genesis,10,5,"By these were the isles of the Gentiles divided in their lands; every one after his tongue, after their families, in their nations. The Hamites"
Genesis,10,6,"And the sons of Ham; Cush, and Mizraim, and Phut, and Canaan."
Genesis,10,7,"And the sons of Cush; Seba, and"
Genesis,10,8,And
Genesis,10,9,He was a mighty hunter before the
Genesis,10,10,And the beginning
Genesis,10,11,Out of that land
Genesis,10,12,And Resen between Nineveh
Genesis,10,13,"And Mizraim begat Ludim, and Anamim, and Lehabim, and"
Genesis,10,14,"And Pathrusim, and Casluhim, (out of whom came Philistim,) and Caphtorim."
Genesis,10,15,"And Canaan begat Sidon his first-born, and Heth,"
Genesis,10,16,"And the Jebusite, and the Emorite, and the"
Genesis,10,17,"And the Hivite, and the Arkite, and the Sinite,"
Genesis,10,18,"And the Arvadite, and the Zemarite, and"
Genesis,10,19,"And the border of the Canaanites was from Sidon, as thou comest to Gerar, to Gaza; as thou goest to Sodom and Gomorrah,"
Genesis,10,20,"These are the sons of Ham, after their families, after their tongues, in their countries, and in their nations. The Semites"
Genesis,10,21,"To Shem also, the father of all the children of Eber, the brother of Japheth the elder, even to him"
Genesis,10,22,"The children of Shem; Elam, and Ashur, and Arphaxad, and Lud, and Aram."
Genesis,10,23,"And the children of Aram; Uz, and Hul, and Gether, and Mash."
Genesis,10,24,And Arphaxad begat Salah; and
Genesis,10,25,"And to Eber were born two sons: the name of one was Peleg, for in his days was"
Genesis,10,26,"And Joktan begat Almodad, and Sheleph, and"
Genesis,10,27,"And Hadoram, and Uzal, and Diklah."
Genesis,10,28,"And Obal, and Abimael, and Sheba,"
Genesis,10,29,"And Ophir, and Havilah, and Jobab: all these were the sons of Joktan."
Genesis,10,30,And their dwelling was from
Genesis,10,31,"These are the sons of Shem, after their families, after their tongues, in their lands, after their nations."
Genesis,10,32,"These are the families of the sons of Noah after their generations, in their nations: and by these were the nations divided in the earth after the flood."
Genesis,11,1,"And the whole earth was of one language, and of one speech."
Genesis,11,2,And it came to pass as they journeyed
Genesis,11,3,"And they said one to another, come, let us make brick, and burn them thoroughly. And they had brick for stone, and"
Genesis,11,4,"And they said, come, let us build us a city, and a tower, whose top may reach to heaven; and let us make us a name, lest we should be scattered abroad upon the face of the"
Genesis,11,5,"And the LORD came down to see the city and the tower, which the children of men were"
Genesis,11,6,"And the LORD said, Behold, the people is one, and they have all one language; and this they"
Genesis,11,7,"Come, let us go down, and there confound their language, that they may not understand one another’s"
Genesis,11,8,So the LORD scattered them abroad from thence upon the face of all the earth: and they left
Genesis,11,9,"Therefore is the name of it called Babel, because the LORD there confounded the language of all the earth: and from thence did the LORD scatter them abroad upon the face of all the earth. Genealogy from Shem to Abram (1 Chronicles 1:17–27)"
Genesis,11,10,"These are the generations of Shem: Shem was a hundred years old, and begat Arphaxad two years"
Genesis,11,11,"And Shem lived after he begat Arphaxad five hundred years, and begat sons and daughters."
Genesis,11,12,"And Arphaxad lived five and thirty years, and begat Salah."
Genesis,11,13,"And Arphaxad lived after he begat Salah four hundred and three years, and begat sons and daughters."
Genesis,11,14,"And Salah lived thirty years, and begat Eber:"
Genesis,11,15,"And Salah lived after he begat Eber four hundred and three years, and begat sons and daughters."
Genesis,11,16,"And Eber lived four and thirty years, and begat Peleg:"
Genesis,11,17,"And Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters."
Genesis,11,18,"And Peleg lived thirty years, and begat Reu:"
Genesis,11,19,"And Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters."
Genesis,11,20,"And Reu lived two and thirty years, and begat Serug."
Genesis,11,21,"And Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters."
Genesis,11,22,"And Serug lived thirty years, and begat Nahor:"
Genesis,11,23,"And Serug lived after he begat Nahor two hundred years, and begat sons and daughters."
Genesis,11,24,"And Nahor lived nine and twenty years, and begat Terah."
Genesis,11,25,"And Nahor lived after he begat Terah a hundred and nineteen years, and begat sons and daughters."
Genesis,11,26,"And Terah lived seventy years, and begat Abram, Nahor, and Haran. Terah’s Descendants"
Genesis,11,27,"Now these are the generations of Terah: Terah begat Abram, Nahor, and Haran: and Haran begat"
Genesis,11,28,"And Haran died before his father Terah, in the land of his nativity, in Ur of the Chaldees."
Genesis,11,29,And Abram and Nahor took them wives: the name of Abram’s wife was Sarai; and the name of Nahor’s wife
Genesis,11,30,But Sarai was barren; she had no child.
Genesis,11,31,"And Terah took Abram his son, and Lot the son of Haran his son’s son, and Sarai his daughter-in- law, his son Abram’s wife; and they went forth with them from Ur of the Chaldees, to go into the land"
Genesis,11,32,And the days of Terah were two hundred and five years: and Terah died in Haran.
Genesis,12,1,"Now the LORD had said to Abram, Depart from thy country, and from thy kindred, and from thy father’s house, to a land that I will show thee:"
Genesis,12,2,"And I will make of thee a great nation, and I will bless thee, and make thy name great; and thou shalt be a blessing:"
Genesis,12,3,"And I will bless them that bless thee, and curse him that curseth thee: and in thee shall all families of the earth be blessed."
Genesis,12,4,"So Abram departed, as the LORD had spoken to him, and Lot went with him: and Abram was seventy"
Genesis,12,5,"And Abram took Sarai his wife, and Lot his brother’s son, and all their substance that they had gathered, and the souls that they had gotten in Haran; and"
Genesis,12,6,"And Abram passed through the land to the place of Sichem, to the plain of Moreh. And the Canaanite was then in"
Genesis,12,7,"And the LORD appeared to Abram, and said, To thy seed will I give this land: and there he"
Genesis,12,8,"And he removed from thence to a mountain on the east of Beth-el, and pitched his tent, having Beth-el on the west, and Hai on the east: and there"
Genesis,12,9,"And Abram journeyed, going on still towards the south. Abram and Sarai in Egypt"
Genesis,12,10,And there was a famine in the land: and Abram went down into Egypt to dwell there; for the famine
Genesis,12,11,"And it came to pass, when he had come near to enter into Egypt, that he"
Genesis,12,12,"Therefore it will come to pass, when the Egyptians shall see thee, that they will say, This is his wife: and they will kill"
Genesis,12,13,"Say, I pray thee, thou art my sister: that it may be well with me"
Genesis,12,14,"And it came to pass, that when Abram had come"
Genesis,12,15,The princes also of Pharaoh saw
Genesis,12,16,"And he treated Abram well for her sake: and he had sheep, and oxen, and he-asses, and men-servants, and maid-servants, and she-asses, and camels."
Genesis,12,17,"And the LORD afflicted Pharaoh and his house with great plagues, because of Sarai, Abram’s wife."
Genesis,12,18,"And Pharaoh called Abram, and said, What is this that thou hast done to me? why didst thou not tell"
Genesis,12,19,"Why saidst thou, She is my sister? so I might have taken her to me for a"
Genesis,12,20,"And Pharaoh commanded his men concerning him: and they sent him away, and his wife, and all that he had."
Genesis,13,1,"And Abram returned from Egypt, he, and his wife, and all that he had, and Lot with him, into the south."
Genesis,13,2,"And Abram was very rich in cattle, in silver, and in gold."
Genesis,13,3,And he went on his journeys from the south
Genesis,13,4,"To the place of the altar, which he had made there at the first: and there Abram called on the name of"
Genesis,13,5,"And Lot also, who went with Abram, had flocks, and herds, and tents."
Genesis,13,6,"And the land was not able to bear them, that they might dwell together: for their substance was great, so that they could"
Genesis,13,7,And there was a strife between the herdmen of Abram’s cattle and the herdmen of Lot’s cattle: and the Canaanite and the Perizzite dwelt then in the land.
